device_id,anomaly_score,mfa,vpn,firewall
EdgeCam_4,0.071,1,0,1
EdgeCam_4,0.504,0,0,0
EdgeCam_4,0.687,0,1,1
EdgeCam_1,0.832,1,0,1
EdgeCam_5,0.365,0,0,0
EdgeCam_2,0.255,1,1,0
EdgeCam_1,0.5,0,0,0
EdgeCam_3,0.479,1,1,0
EdgeCam_5,0.803,0,1,1
EdgeCam_4,0.601,0,1,1
EdgeCam_4,0.775,1,0,1
EdgeCam_4,0.155,1,0,0
EdgeCam_2,0.808,0,1,1
EdgeCam_5,0.172,1,1,1
EdgeCam_1,0.956,0,0,1
EdgeCam_2,0.839,1,1,0
EdgeCam_3,0.434,0,0,1
EdgeCam_1,0.423,1,1,0
EdgeCam_5,0.506,0,1,1
EdgeCam_5,0.475,0,0,0
EdgeCam_5,0.039,1,0,0
EdgeCam_2,0.36,0,0,1
EdgeCam_2,0.403,1,0,0
EdgeCam_2,0.401,1,1,1
EdgeCam_3,0.627,1,0,0
EdgeCam_5,0.318,0,0,1
EdgeCam_3,0.505,1,1,0
EdgeCam_1,0.842,1,1,1
EdgeCam_1,0.445,0,1,0
EdgeCam_1,0.796,0,0,0
EdgeCam_2,0.233,1,0,1
EdgeCam_5,0.965,0,0,0
EdgeCam_2,0.624,1,0,1
EdgeCam_2,0.654,1,1,0
EdgeCam_5,0.939,1,0,0
EdgeCam_1,0.92,0,1,1
EdgeCam_5,0.412,1,0,0
EdgeCam_2,0.893,1,1,1
EdgeCam_1,0.98,1,1,1
EdgeCam_1,0.892,1,0,1
EdgeCam_3,0.007,1,1,1
EdgeCam_5,0.927,1,0,0
EdgeCam_5,0.277,1,1,1
EdgeCam_1,0.484,1,0,0
EdgeCam_3,0.338,1,0,1
EdgeCam_4,0.05,0,0,0
EdgeCam_3,0.212,1,1,0
EdgeCam_1,0.164,1,1,0
EdgeCam_1,0.281,0,1,0
EdgeCam_5,0.422,0,0,0
EdgeCam_3,0.916,0,1,1
EdgeCam_2,0.114,0,0,0
EdgeCam_4,0.424,1,0,1
EdgeCam_2,0.42,0,0,1
EdgeCam_1,0.516,1,0,1
EdgeCam_5,0.368,1,0,1
EdgeCam_1,0.281,1,0,1
EdgeCam_3,0.975,0,1,1
EdgeCam_3,0.865,0,0,1
EdgeCam_3,0.404,1,0,1
EdgeCam_5,0.448,0,0,0
EdgeCam_2,0.703,0,0,1
EdgeCam_5,0.545,0,1,1
EdgeCam_3,0.055,0,1,0
EdgeCam_4,0.334,0,1,0
EdgeCam_2,0.914,0,1,0
EdgeCam_3,0.251,0,0,0
EdgeCam_3,0.991,1,1,1
EdgeCam_5,0.997,1,0,1
EdgeCam_4,0.884,1,0,1
EdgeCam_5,0.288,0,1,0
EdgeCam_5,0.948,1,0,0
EdgeCam_1,0.205,1,1,0
EdgeCam_3,0.969,1,1,1
EdgeCam_1,0.709,0,1,0
EdgeCam_5,0.256,0,1,1
EdgeCam_4,0.502,0,0,0
EdgeCam_3,0.981,0,1,1
EdgeCam_4,0.686,1,0,0
EdgeCam_5,0.356,1,1,0
EdgeCam_3,0.15,0,1,1
EdgeCam_5,0.522,1,1,0
EdgeCam_2,0.779,0,1,1
EdgeCam_3,0.159,1,0,1
EdgeCam_3,0.836,1,1,1
EdgeCam_5,0.986,1,1,0
EdgeCam_3,0.708,0,1,0
EdgeCam_1,0.298,1,1,0
EdgeCam_4,0.476,1,1,0
EdgeCam_1,0.002,1,0,0
EdgeCam_4,0.925,1,1,0
EdgeCam_1,0.604,1,0,0
EdgeCam_2,0.314,0,0,1
EdgeCam_1,0.341,0,0,0
EdgeCam_4,0.973,1,1,0
EdgeCam_1,0.9,0,0,0
EdgeCam_1,0.994,0,0,0
EdgeCam_5,0.078,0,0,0
EdgeCam_4,0.77,0,1,1
EdgeCam_5,0.035,1,1,1
EdgeCam_2,0.889,0,1,0
EdgeCam_3,0.837,0,0,0
EdgeCam_1,0.872,1,1,0
EdgeCam_5,0.629,0,0,1
EdgeCam_3,0.483,1,1,1
EdgeCam_2,0.816,0,0,0
EdgeCam_4,0.857,0,0,0
EdgeCam_2,0.735,1,0,0
EdgeCam_4,0.466,0,0,1
EdgeCam_4,0.579,1,1,0
EdgeCam_4,0.397,0,0,0
EdgeCam_3,0.606,0,0,0
EdgeCam_1,0.199,1,0,1
EdgeCam_5,0.395,1,0,0
EdgeCam_3,0.021,1,0,0
EdgeCam_3,0.832,0,1,1
EdgeCam_3,0.178,0,1,1
EdgeCam_4,0.752,1,0,1
EdgeCam_1,0.628,0,1,1
EdgeCam_4,0.519,0,0,1
EdgeCam_1,0.993,0,0,1
EdgeCam_1,0.455,0,1,0
EdgeCam_3,0.389,0,0,1
EdgeCam_5,0.193,1,1,0
EdgeCam_1,0.433,1,1,0
EdgeCam_3,0.079,1,1,1
EdgeCam_4,0.001,0,0,0
EdgeCam_1,0.764,0,1,0
EdgeCam_2,0.468,0,0,0
EdgeCam_3,0.959,0,0,1
EdgeCam_2,0.401,1,0,1
EdgeCam_2,0.019,1,1,0
EdgeCam_2,0.709,1,1,1
EdgeCam_3,0.95,1,1,1
EdgeCam_5,0.456,1,0,1
EdgeCam_4,0.512,1,0,0
EdgeCam_2,0.059,0,1,0
EdgeCam_3,0.358,1,1,0
EdgeCam_3,0.636,0,1,0
EdgeCam_5,0.756,1,0,1
EdgeCam_5,0.215,1,1,0
EdgeCam_2,0.784,1,1,0
EdgeCam_2,0.678,1,0,1
EdgeCam_1,0.493,0,1,0
EdgeCam_2,0.345,1,1,1
EdgeCam_2,0.907,0,1,1
EdgeCam_5,0.779,1,0,1
EdgeCam_2,0.112,0,0,0
EdgeCam_2,0.025,1,0,0
EdgeCam_2,0.03,0,1,0
EdgeCam_2,0.425,1,0,1
EdgeCam_5,0.04,1,0,1
EdgeCam_3,0.416,1,1,0
EdgeCam_4,0.491,1,1,0
EdgeCam_5,0.457,1,0,0
EdgeCam_4,0.133,1,0,1
EdgeCam_2,0.398,0,0,1
EdgeCam_1,0.558,1,1,0
EdgeCam_3,0.01,1,0,0
EdgeCam_4,0.545,1,1,0
EdgeCam_2,0.685,0,0,1
EdgeCam_5,0.2,0,1,1
EdgeCam_3,0.818,1,0,0
EdgeCam_5,0.173,0,0,0
EdgeCam_3,0.088,0,1,0
EdgeCam_5,0.002,1,1,1
EdgeCam_1,0.868,0,1,0
EdgeCam_1,0.29,1,0,1
EdgeCam_2,0.957,1,1,1
EdgeCam_4,0.4,1,1,1
EdgeCam_1,0.346,1,0,0
EdgeCam_3,0.274,0,1,0
EdgeCam_3,0.15,0,0,0
EdgeCam_5,0.784,0,0,0
EdgeCam_4,0.221,0,0,1
EdgeCam_5,0.936,0,0,0
EdgeCam_1,0.781,0,1,0
EdgeCam_5,0.454,1,0,1
EdgeCam_3,0.612,1,1,1
EdgeCam_3,0.857,1,1,0
EdgeCam_5,0.765,0,0,0
EdgeCam_3,0.867,1,0,1
EdgeCam_3,0.936,1,0,0
EdgeCam_1,0.976,0,0,0
EdgeCam_2,0.572,1,0,1
EdgeCam_5,0.924,1,0,1
EdgeCam_1,1.0,0,1,0
EdgeCam_2,0.773,0,1,1
EdgeCam_3,0.669,0,0,0
EdgeCam_4,0.352,1,0,1
EdgeCam_4,0.966,1,0,1
EdgeCam_2,0.145,1,0,0
EdgeCam_2,0.105,1,1,0
EdgeCam_3,0.1,1,0,1
EdgeCam_5,0.105,0,0,1
EdgeCam_3,0.098,0,1,0
EdgeCam_4,0.638,1,1,1
EdgeCam_2,0.893,1,0,1
EdgeCam_4,0.775,0,1,1
EdgeCam_1,0.321,0,1,0
EdgeCam_5,0.949,0,0,1
EdgeCam_4,0.233,0,1,0
EdgeCam_1,0.439,0,1,0
EdgeCam_2,0.349,0,1,1
EdgeCam_3,0.372,0,1,1
EdgeCam_4,0.795,0,1,1
EdgeCam_1,0.552,0,1,0
EdgeCam_4,0.321,0,0,1
EdgeCam_3,0.532,1,0,1
EdgeCam_3,0.768,0,0,1
EdgeCam_4,0.978,1,0,0
EdgeCam_5,0.684,0,1,0
EdgeCam_5,0.26,1,1,0
EdgeCam_5,0.033,1,0,0
EdgeCam_3,0.797,1,0,1
EdgeCam_2,0.141,0,0,0
EdgeCam_4,0.339,1,0,1
EdgeCam_1,0.32,0,0,1
EdgeCam_2,0.529,1,1,1
EdgeCam_4,0.792,1,1,0
EdgeCam_4,0.391,1,1,0
EdgeCam_3,0.609,0,0,0
EdgeCam_4,0.015,0,0,0
EdgeCam_4,0.952,1,0,0
EdgeCam_1,0.397,1,1,0
EdgeCam_3,0.391,0,0,0
EdgeCam_2,0.11,0,0,0
EdgeCam_5,0.417,1,0,1
EdgeCam_2,0.539,1,1,1
EdgeCam_3,0.174,1,0,0
EdgeCam_2,0.763,1,0,0
EdgeCam_1,0.122,0,0,1
EdgeCam_3,0.789,1,1,1
EdgeCam_3,0.202,1,1,1
EdgeCam_1,0.243,0,0,1
EdgeCam_3,0.704,0,1,1
EdgeCam_1,0.293,0,0,1
EdgeCam_5,0.561,1,0,1
EdgeCam_4,0.726,0,1,0
EdgeCam_1,0.836,0,0,0
EdgeCam_3,0.037,0,0,1
EdgeCam_4,0.042,1,0,1
EdgeCam_1,0.76,0,0,0
EdgeCam_4,0.733,1,1,1
EdgeCam_4,0.782,0,0,1
EdgeCam_1,0.148,1,1,1
EdgeCam_3,0.843,1,0,0
EdgeCam_5,0.184,1,1,0
EdgeCam_2,0.08,0,0,1
EdgeCam_5,0.914,0,0,1
EdgeCam_3,0.314,0,0,1
EdgeCam_2,0.039,1,0,0
EdgeCam_3,0.779,0,1,1
EdgeCam_1,0.937,0,0,0
EdgeCam_5,0.657,1,0,1
EdgeCam_1,0.143,1,0,0
EdgeCam_3,0.458,0,0,0
EdgeCam_4,0.678,1,1,1
EdgeCam_3,0.235,1,1,1
EdgeCam_3,0.561,0,1,0
EdgeCam_1,0.415,0,0,1
EdgeCam_2,0.285,0,1,1
EdgeCam_1,0.534,0,0,0
EdgeCam_1,0.851,1,1,0
EdgeCam_4,0.938,0,1,0
EdgeCam_2,0.116,1,1,0
EdgeCam_4,0.162,0,1,1
EdgeCam_3,0.427,0,1,1
EdgeCam_2,0.302,1,0,1
EdgeCam_4,0.665,0,0,1
EdgeCam_2,0.804,1,0,0
EdgeCam_3,0.337,0,1,1
EdgeCam_2,0.641,0,1,0
EdgeCam_3,0.407,0,0,0
EdgeCam_3,0.127,1,0,0
EdgeCam_1,0.518,0,1,0
EdgeCam_4,0.854,0,1,1
EdgeCam_2,0.548,1,0,0
EdgeCam_1,0.207,1,0,0
EdgeCam_3,0.457,1,1,0
EdgeCam_1,0.456,0,1,0
EdgeCam_3,0.149,1,0,1
EdgeCam_2,0.311,1,0,0
EdgeCam_4,0.586,0,1,0
EdgeCam_3,0.084,1,1,1
EdgeCam_4,0.397,1,0,1
EdgeCam_1,0.399,1,1,0
EdgeCam_3,0.345,0,1,0
EdgeCam_4,0.997,1,1,0
EdgeCam_2,0.892,0,1,0
EdgeCam_3,0.482,0,1,1
EdgeCam_4,0.794,1,0,0
EdgeCam_4,0.671,1,1,0
EdgeCam_4,0.402,1,0,0
EdgeCam_5,0.166,0,0,1
EdgeCam_4,0.655,1,0,0
EdgeCam_5,0.909,0,0,0
EdgeCam_3,0.984,0,1,1
EdgeCam_3,0.231,0,1,1
EdgeCam_3,0.979,0,0,1
EdgeCam_5,0.737,0,0,1
EdgeCam_5,0.577,0,0,1
EdgeCam_2,0.01,0,1,1
EdgeCam_2,0.314,0,1,1
EdgeCam_4,0.49,1,1,1
EdgeCam_5,0.464,0,0,1
EdgeCam_4,0.8,0,0,0
EdgeCam_4,0.988,0,1,0
EdgeCam_3,0.269,1,0,1
EdgeCam_2,0.692,0,1,1
EdgeCam_4,0.535,1,0,1
EdgeCam_2,0.094,1,0,0
EdgeCam_4,0.043,1,0,1
EdgeCam_1,0.306,0,0,0
EdgeCam_2,0.558,1,0,0
EdgeCam_4,0.246,1,1,1
EdgeCam_1,0.034,0,1,1
EdgeCam_1,0.805,0,0,0
EdgeCam_2,0.711,1,0,1
EdgeCam_2,0.861,1,0,0
EdgeCam_5,0.403,1,1,0
EdgeCam_3,0.876,0,0,1
EdgeCam_4,0.615,1,1,1
EdgeCam_3,0.962,1,1,1
EdgeCam_4,0.936,1,0,0
EdgeCam_5,0.61,1,0,0
EdgeCam_3,0.173,1,0,0
EdgeCam_3,0.454,0,0,0
EdgeCam_4,0.224,1,0,1
EdgeCam_1,0.063,1,0,1
EdgeCam_3,0.989,0,0,1
EdgeCam_5,0.631,0,1,1
EdgeCam_1,0.268,1,0,1
EdgeCam_2,0.47,0,1,0
EdgeCam_3,0.869,1,1,1
EdgeCam_2,0.215,0,1,1
EdgeCam_1,0.14,1,1,0
EdgeCam_1,0.568,0,0,0
EdgeCam_4,0.428,0,1,1
EdgeCam_1,0.449,0,1,1
EdgeCam_2,0.43,1,1,0
EdgeCam_2,0.362,1,0,0
EdgeCam_5,0.76,1,1,0
EdgeCam_3,0.786,1,1,1
EdgeCam_4,0.99,0,0,0
EdgeCam_5,0.141,1,0,0
EdgeCam_3,0.911,0,0,1
EdgeCam_3,0.939,0,0,1
EdgeCam_4,0.865,1,1,1
EdgeCam_5,0.423,0,1,0
EdgeCam_5,0.197,0,1,1
EdgeCam_4,0.887,0,1,1
EdgeCam_2,0.57,1,0,0
EdgeCam_4,0.266,0,1,1
EdgeCam_2,0.811,0,0,1
EdgeCam_5,0.797,1,1,1
EdgeCam_5,0.43,0,0,0
EdgeCam_4,0.248,0,0,1
EdgeCam_5,0.699,1,0,1
EdgeCam_5,0.458,1,1,0
EdgeCam_2,0.328,1,0,1
EdgeCam_3,0.928,1,0,1
EdgeCam_4,0.154,1,0,0
EdgeCam_5,0.871,1,0,1
EdgeCam_1,0.567,0,0,1
EdgeCam_3,0.506,1,1,0
EdgeCam_1,0.861,1,1,1
EdgeCam_4,0.252,0,1,1
EdgeCam_1,0.273,1,0,0
EdgeCam_1,0.173,1,0,0
EdgeCam_5,0.778,1,1,0
EdgeCam_3,0.791,1,0,0
EdgeCam_3,0.765,1,0,0
EdgeCam_2,0.888,0,0,1
EdgeCam_5,0.308,1,0,1
EdgeCam_2,0.314,0,0,0
EdgeCam_3,0.125,1,0,0
EdgeCam_4,0.28,0,1,1
EdgeCam_4,0.384,0,0,0
EdgeCam_2,0.886,1,0,0
EdgeCam_1,0.685,1,0,0
EdgeCam_3,0.622,0,0,1
EdgeCam_4,0.164,1,1,1
EdgeCam_4,0.872,0,0,0
EdgeCam_4,0.161,1,0,1
EdgeCam_2,0.1,0,0,0
EdgeCam_1,0.669,0,1,0
EdgeCam_5,0.273,0,1,0
EdgeCam_2,0.324,0,1,0
EdgeCam_3,0.913,0,0,0
EdgeCam_3,0.304,1,1,0
EdgeCam_4,0.687,0,1,1
EdgeCam_3,0.07,0,0,1
EdgeCam_5,0.686,1,0,0
EdgeCam_4,0.554,0,0,1
EdgeCam_5,0.179,1,1,0
EdgeCam_1,0.221,1,0,1
EdgeCam_2,0.119,0,0,0
EdgeCam_1,0.461,1,0,1
EdgeCam_5,0.855,0,1,0
EdgeCam_4,0.878,0,1,1
EdgeCam_1,0.7,1,1,1
EdgeCam_1,0.221,1,1,0
EdgeCam_3,0.313,1,0,0
EdgeCam_3,0.923,1,1,0
EdgeCam_2,0.013,0,0,1
EdgeCam_3,0.715,0,1,0
EdgeCam_4,0.301,0,1,1
EdgeCam_5,0.076,0,1,1
EdgeCam_5,0.452,1,0,0
EdgeCam_1,0.577,0,1,0
EdgeCam_3,0.169,1,1,0
EdgeCam_4,0.698,1,0,1
EdgeCam_4,0.525,0,1,1
EdgeCam_2,0.165,0,0,0
EdgeCam_4,0.695,0,1,1
EdgeCam_4,0.39,1,0,0
EdgeCam_1,0.552,0,1,1
EdgeCam_1,0.639,1,1,1
EdgeCam_4,0.594,0,1,0
EdgeCam_1,0.584,0,1,0
EdgeCam_4,0.027,1,0,1
EdgeCam_5,0.016,0,1,0
EdgeCam_5,0.051,0,1,1
EdgeCam_4,0.123,1,1,1
EdgeCam_1,0.977,0,1,0
EdgeCam_2,0.308,0,1,0
EdgeCam_3,0.701,0,1,0
EdgeCam_4,0.27,0,1,0
EdgeCam_1,0.034,1,0,1
EdgeCam_5,0.757,0,1,0
EdgeCam_5,0.94,1,1,1
EdgeCam_5,0.747,0,0,0
EdgeCam_2,0.088,1,0,1
EdgeCam_4,0.941,1,1,1
EdgeCam_3,0.184,1,1,0
EdgeCam_2,0.698,0,0,1
EdgeCam_5,0.336,0,0,1
EdgeCam_3,0.817,1,1,1
EdgeCam_5,0.757,0,0,0
EdgeCam_2,0.245,0,1,0
EdgeCam_5,0.881,0,0,0
EdgeCam_5,0.627,0,0,1
EdgeCam_5,0.701,0,1,1
EdgeCam_1,0.195,1,1,1
EdgeCam_2,0.588,1,1,0
EdgeCam_2,0.421,0,0,0
EdgeCam_3,0.316,1,0,1
EdgeCam_2,0.153,0,1,0
EdgeCam_1,0.79,1,1,0
EdgeCam_4,0.365,0,1,0
EdgeCam_3,0.946,0,0,0
EdgeCam_5,0.282,1,0,1
EdgeCam_4,0.435,0,1,1
EdgeCam_5,0.359,0,1,1
EdgeCam_4,0.69,0,1,0
EdgeCam_2,0.989,1,1,1
EdgeCam_4,0.627,0,0,0
EdgeCam_4,0.173,0,1,0
EdgeCam_4,0.45,0,0,1
EdgeCam_5,0.972,1,1,0
EdgeCam_1,0.584,0,1,0
EdgeCam_1,0.164,1,1,1
EdgeCam_2,0.257,0,0,0
EdgeCam_1,0.388,1,1,0
EdgeCam_3,0.794,0,0,0
EdgeCam_3,0.232,0,0,0
EdgeCam_3,0.402,0,1,1
EdgeCam_1,0.701,0,1,1
EdgeCam_4,0.131,1,0,0
EdgeCam_4,0.168,0,0,0
EdgeCam_1,0.068,1,0,1
EdgeCam_5,0.826,1,0,0
EdgeCam_4,0.171,1,0,0
EdgeCam_3,0.789,0,0,1
EdgeCam_3,0.796,1,0,0
EdgeCam_2,0.475,1,0,0
EdgeCam_5,0.016,0,1,0
EdgeCam_3,0.9,1,0,1
EdgeCam_1,0.614,0,0,0
EdgeCam_5,0.15,1,0,1
EdgeCam_5,0.965,0,0,0
EdgeCam_4,0.773,0,0,0
EdgeCam_3,0.286,1,1,1
EdgeCam_2,0.311,0,0,0
EdgeCam_3,0.348,0,0,1
EdgeCam_1,0.207,1,0,1
EdgeCam_5,0.579,0,1,1
EdgeCam_3,0.663,1,0,0
EdgeCam_1,0.083,1,1,0
EdgeCam_5,0.507,0,0,0
EdgeCam_3,0.94,1,1,1
EdgeCam_5,0.034,1,0,0
EdgeCam_3,0.476,1,0,0
EdgeCam_1,0.92,0,0,1
EdgeCam_3,0.409,0,1,0
EdgeCam_3,0.574,0,1,0
EdgeCam_2,0.429,1,0,0
EdgeCam_1,0.793,1,1,0
EdgeCam_5,0.417,0,0,0
EdgeCam_4,0.798,1,1,0
EdgeCam_4,0.33,0,0,1
EdgeCam_1,0.923,0,0,0
EdgeCam_1,0.993,1,1,1
EdgeCam_4,0.14,0,0,0
EdgeCam_5,0.37,0,0,0
EdgeCam_4,0.496,1,1,1
EdgeCam_2,0.244,0,1,1
EdgeCam_2,0.544,0,0,0
EdgeCam_5,0.096,1,1,0
EdgeCam_3,0.777,1,1,0
EdgeCam_2,0.636,0,0,1
EdgeCam_3,0.564,1,0,0
EdgeCam_3,0.17,1,1,1
EdgeCam_5,0.78,0,1,0
EdgeCam_1,0.843,0,0,0
EdgeCam_1,0.345,0,0,1
EdgeCam_3,0.737,0,1,1
EdgeCam_3,0.366,1,0,0
EdgeCam_2,0.346,0,1,1
EdgeCam_2,0.491,0,1,1
EdgeCam_4,0.963,0,1,0
EdgeCam_2,0.779,0,0,0
EdgeCam_4,0.924,1,1,0
EdgeCam_4,0.2,1,1,0
EdgeCam_2,0.701,0,1,0
EdgeCam_3,0.491,1,0,0
EdgeCam_1,0.809,0,1,0
EdgeCam_1,0.075,1,0,0
EdgeCam_1,0.928,0,0,1
EdgeCam_4,0.111,1,0,0
EdgeCam_2,0.22,0,0,1
EdgeCam_1,0.238,1,0,0
EdgeCam_2,0.313,1,0,0
EdgeCam_4,0.637,0,0,1
EdgeCam_3,0.656,0,0,1
EdgeCam_2,0.46,0,1,0
EdgeCam_4,0.169,1,0,1
EdgeCam_4,0.79,0,0,0
EdgeCam_3,0.426,0,0,1
EdgeCam_3,0.007,1,1,1
EdgeCam_1,0.71,1,1,1
EdgeCam_4,0.448,0,1,1
EdgeCam_5,0.664,1,0,0
EdgeCam_1,0.697,1,1,0
EdgeCam_4,0.787,0,0,1
EdgeCam_5,0.085,0,0,0
EdgeCam_3,0.375,0,1,1
EdgeCam_4,0.081,1,1,0
EdgeCam_1,0.318,1,0,0
EdgeCam_3,0.19,1,0,1
EdgeCam_1,0.733,1,0,0
EdgeCam_5,0.635,0,0,1
EdgeCam_5,0.137,1,1,0
EdgeCam_3,0.719,1,0,0
EdgeCam_3,0.923,1,0,0
EdgeCam_2,0.768,0,1,0
EdgeCam_3,0.065,1,0,1
EdgeCam_5,0.041,0,1,1
EdgeCam_2,0.196,1,0,1
EdgeCam_3,0.691,0,1,1
EdgeCam_1,0.39,1,0,0
EdgeCam_4,0.944,1,0,1
EdgeCam_2,0.454,0,0,1
EdgeCam_5,0.398,0,0,0
EdgeCam_1,0.049,0,1,0
EdgeCam_5,0.405,1,0,0
EdgeCam_5,0.142,1,1,0
EdgeCam_5,0.022,1,0,1
EdgeCam_2,0.529,0,0,1
EdgeCam_2,0.35,1,1,0
EdgeCam_5,0.935,0,0,1
EdgeCam_1,0.279,0,0,1
EdgeCam_1,0.446,1,0,0
EdgeCam_5,0.789,1,0,0
EdgeCam_4,0.736,1,1,1
EdgeCam_2,0.666,1,1,0
EdgeCam_3,0.743,1,1,0
EdgeCam_3,0.68,0,0,0
EdgeCam_3,0.039,0,1,0
EdgeCam_4,0.504,0,0,1
EdgeCam_1,0.175,1,0,1
EdgeCam_5,0.155,1,1,0
EdgeCam_2,0.381,0,1,0
EdgeCam_1,0.28,1,0,0
EdgeCam_1,0.033,0,0,1
EdgeCam_2,0.475,0,1,0
EdgeCam_1,0.192,0,1,1
EdgeCam_3,0.732,1,1,1
EdgeCam_2,0.89,1,0,0
EdgeCam_1,0.017,0,1,0
EdgeCam_2,0.598,1,0,0
EdgeCam_2,0.735,0,1,0
EdgeCam_2,0.656,0,1,1
EdgeCam_1,0.571,0,0,0
EdgeCam_4,0.355,0,1,1
EdgeCam_4,0.923,0,1,0
EdgeCam_4,0.325,0,1,1
EdgeCam_1,0.31,1,1,1
EdgeCam_3,0.152,0,0,0
EdgeCam_1,0.076,1,0,1
EdgeCam_3,0.891,0,1,1
EdgeCam_1,0.26,0,0,1
EdgeCam_1,0.035,0,1,0
EdgeCam_3,0.891,0,0,0
EdgeCam_5,0.181,1,0,1
EdgeCam_2,0.753,0,1,1
EdgeCam_2,0.892,1,0,0
EdgeCam_5,0.032,1,1,1
EdgeCam_5,0.326,1,0,1
EdgeCam_2,0.665,0,1,1
EdgeCam_2,0.259,0,0,0
EdgeCam_3,0.545,0,1,1
EdgeCam_3,0.846,0,0,1
EdgeCam_3,0.493,1,0,0
EdgeCam_2,0.49,0,1,1
EdgeCam_1,0.866,0,1,0
EdgeCam_5,0.24,1,0,0
EdgeCam_1,0.862,1,1,0
EdgeCam_3,0.993,0,0,0
EdgeCam_4,0.941,0,0,1
EdgeCam_3,0.702,1,1,1
EdgeCam_5,0.54,0,0,0
EdgeCam_3,0.09,1,0,1
EdgeCam_2,0.079,0,1,1
EdgeCam_4,0.517,1,1,1
EdgeCam_2,0.13,0,0,1
EdgeCam_4,0.465,1,0,1
EdgeCam_1,0.794,0,1,1
EdgeCam_5,0.477,1,1,0
EdgeCam_1,0.637,0,1,0
EdgeCam_4,0.778,0,0,1
EdgeCam_5,0.006,1,0,1
EdgeCam_4,0.235,0,0,1
EdgeCam_4,0.674,1,0,1
EdgeCam_3,0.691,0,0,0
EdgeCam_2,0.736,1,1,1
EdgeCam_4,0.151,1,0,0
EdgeCam_5,0.478,0,0,1
EdgeCam_2,0.997,0,1,1
EdgeCam_5,0.139,1,0,0
EdgeCam_5,0.89,1,1,1
EdgeCam_2,0.401,0,0,0
EdgeCam_5,0.461,1,1,1
EdgeCam_2,0.298,1,1,0
EdgeCam_3,0.171,1,0,0
EdgeCam_1,0.283,0,1,0
EdgeCam_2,0.557,0,1,0
EdgeCam_5,0.082,0,0,0
EdgeCam_5,0.606,1,1,0
EdgeCam_5,0.122,1,0,0
EdgeCam_3,0.122,0,1,1
EdgeCam_1,0.501,1,1,0
EdgeCam_1,0.314,0,1,0
EdgeCam_4,0.901,0,0,1
EdgeCam_3,0.268,1,0,1
EdgeCam_3,0.28,0,0,1
EdgeCam_1,0.203,1,0,0
EdgeCam_4,0.122,1,1,0
EdgeCam_5,0.722,0,1,1
EdgeCam_4,0.602,1,0,1
EdgeCam_2,0.842,1,0,0
EdgeCam_5,0.014,0,1,0
EdgeCam_2,0.71,1,1,0
EdgeCam_3,0.364,0,1,1
EdgeCam_2,0.065,0,1,1
EdgeCam_1,0.755,1,0,0
EdgeCam_4,0.482,1,1,1
EdgeCam_2,0.156,1,1,0
EdgeCam_1,0.441,0,0,0
EdgeCam_1,0.019,1,0,0
EdgeCam_1,0.185,1,0,0
EdgeCam_4,0.771,1,0,0
EdgeCam_4,0.762,0,0,1
EdgeCam_4,0.981,1,1,0
EdgeCam_2,0.144,0,0,0
EdgeCam_1,0.589,0,1,1
EdgeCam_5,0.885,0,1,0
EdgeCam_2,0.381,1,1,1
EdgeCam_1,0.176,1,1,1
EdgeCam_1,0.057,0,0,0
EdgeCam_3,0.979,0,0,0
EdgeCam_1,0.173,1,0,0
EdgeCam_1,0.943,1,0,0
EdgeCam_5,0.519,1,1,1
EdgeCam_4,0.626,1,1,1
EdgeCam_3,0.903,1,0,1
EdgeCam_4,0.716,1,0,0
EdgeCam_5,0.172,1,0,1
EdgeCam_2,0.556,0,1,0
EdgeCam_2,0.62,0,1,0
EdgeCam_4,0.868,0,0,0
EdgeCam_3,0.481,1,0,0
EdgeCam_4,0.691,1,0,1
EdgeCam_2,0.39,1,0,0
EdgeCam_2,0.581,1,0,0
EdgeCam_5,0.925,0,1,1
EdgeCam_1,0.717,1,1,0
EdgeCam_2,0.862,0,1,1
EdgeCam_3,0.266,0,0,1
EdgeCam_1,0.036,1,1,1
EdgeCam_2,0.363,0,1,0
EdgeCam_3,0.285,0,1,0
EdgeCam_3,0.827,0,0,1
EdgeCam_3,0.589,1,1,0
EdgeCam_2,0.605,0,0,0
EdgeCam_5,0.949,0,1,1
EdgeCam_3,0.884,0,0,0
EdgeCam_3,0.436,0,0,0
EdgeCam_2,0.138,0,0,0
EdgeCam_2,0.918,0,1,0
EdgeCam_5,0.258,0,1,0
EdgeCam_3,0.89,1,1,0
EdgeCam_3,0.198,0,1,1
EdgeCam_5,0.355,1,0,0
EdgeCam_4,0.095,1,0,1
EdgeCam_1,0.504,1,0,1
EdgeCam_5,0.604,0,1,0
EdgeCam_1,0.586,0,1,1
EdgeCam_5,0.662,1,1,0
EdgeCam_3,0.722,0,1,1
EdgeCam_3,0.724,1,0,1
EdgeCam_4,0.837,0,0,1
EdgeCam_1,0.27,0,1,1
EdgeCam_1,0.783,1,0,0
EdgeCam_1,0.533,0,1,0
EdgeCam_2,0.948,1,1,0
EdgeCam_3,0.567,1,1,0
EdgeCam_2,0.466,0,0,1
EdgeCam_1,0.148,0,1,0
EdgeCam_4,0.522,1,0,0
EdgeCam_2,0.182,0,0,0
EdgeCam_1,0.018,1,1,1
EdgeCam_2,0.085,0,0,0
EdgeCam_3,0.325,0,1,0
